,number,id,link,title,address,price
1203,4,210262636,https://www.moyareklama.by/single/ad/210262636,"
3-ком. квартира 64,6 м², 1/5 эт.
            
","Мозырский р-н, г. Мозырь, ул. В.Хоружей, д. 6","
65 000 р. 1 006,19  р./м²
"
1204,5,210743026,https://www.moyareklama.by/single/ad/210743026,"
4-ком. квартира 80,4 м², 2/9 эт.
            
","Советский р-н, ул. Владимирова, д. 3","
105 000 р. 1 305,97  р./м²
"
1205,6,206582311,https://www.moyareklama.by/single/ad/206582311,"
2-ком. квартира 52 м², 3/9 эт.
            
","Советский р-н, ул. Мележа, д. 14 (Любенское озеро)","
104 000 р. 2 000  р./м²
"
1206,7,210741337,https://www.moyareklama.by/single/ad/210741337,"
1-ком. квартира 32,1 м², 1/3 эт.
            
","Советский р-н, ул. Никольская, д. 22","
48 750 р. 1 518,69  р./м²
"
1207,8,210742718,https://www.moyareklama.by/single/ad/210742718,"
1-ком. квартира 29,2 м², 1/5 эт.
            
","г. Рогачев, ул. ул. Н.Гоголя, д. 68","
32 510 р. 1 115,27  р./м²
"
1208,9,210742365,https://www.moyareklama.by/single/ad/210742365,"
2-ком. квартира 46,5 м², 4/9 эт.
            
","Железнодорожный р-н, ул. Осипова, д. 9","
89 000 р. 1 915,63  р./м²
"
1209,10,210740345,https://www.moyareklama.by/single/ad/210740345,"
3-ком. квартира 62,8 м², 5/5 эт.
            
","Советский р-н, ул. Междугородняя, д. 18","
98 000 р. 1 560,51  р./м²
"
1210,11,210665269,https://www.moyareklama.by/single/ad/210665269,"
3-ком. квартира 61 м², 1/5 эт.
            
","Советский р-н, ул. Сосновая, д. 12","
66 560 р. 1 091,15  р./м²
"
1211,12,210638779,https://www.moyareklama.by/single/ad/210638779,"
2-ком. квартира 44,8 м², 4/5 эт.
            
","Гомельский р-н, пос. Зябровка, ул. Центральная, д. 230","
31 200 р. 696,90  р./м²
"
1212,13,210719713,https://www.moyareklama.by/single/ad/210719713,"
4-ком. квартира 85,5 м², 1/9 эт.
            
","Центральный р-н, ул. Головацкого, д. 101","
175 440 р. 2 051,93  р./м²
"
1213,14,210681287,https://www.moyareklama.by/single/ad/210681287,"
1-ком. квартира 30,7 м², 3/3 эт.
            
","Гомельский р-н, пос. Зябровка, ул. Центральная, д. 225","
20 500 р. 667,75  р./м²
"
1214,15,210517547,https://www.moyareklama.by/single/ad/210517547,"
1-ком. квартира 30,5 м², 1/3 эт.
            
","Мозырский р-н, г. Мозырь, ул. Куйбышева, д. 46 (школа №1)","
30 600 р. 1 003,28  р./м²
"
1215,16,210615964,https://www.moyareklama.by/single/ad/210615964,"
2-ком. квартира 49,5 м², 2/5 эт.
            
","Мозырский р-н, г. Мозырь, ул. Я. Коласа, д. 19 (гимназия №3)","
58 650 р. 1 184,85  р./м²
"
1216,17,210660862,https://www.moyareklama.by/single/ad/210660862,"
2-ком. квартира 44,6 м², 2/5 эт.
            
","Мозырский р-н, г. Мозырь, ул. Якуба Коласа, д. 7 (м-н ""Аметист"")","
47 175 р. 1 057,26  р./м²
"
1217,18,210536538,https://www.moyareklama.by/single/ad/210536538,"
2-ком. квартира 50,1 м², 5/5 эт.
            
","Мозырский р-н, г. Мозырь, б-р Юности, д. 27 (рынок ""Жемчужина"")","
53 550 р. 1 068,86  р./м²
"
1218,19,210502671,https://www.moyareklama.by/single/ad/210502671,"
2-ком. квартира 50,4 м², 8/9 эт.
            
","Мозырский р-н, г. Мозырь, ул. Чапаева, д. 28А","
51 660 р. 1 026,02  р./м²
"
1219,20,210538494,https://www.moyareklama.by/single/ad/210538494,"
2-ком. квартира 42,5 м², 3/5 эт.
            
","Мозырский р-н, г. Мозырь, ул. Советская, д. 138 (""Евроопт"", площадь Ленина)","
57 375 р. 1 350,64  р./м²
"
1220,1,210502789,https://www.moyareklama.by/single/ad/210502789,"
2-ком. квартира 34,8 м², 1/2 эт.
            
","Мозырский р-н, г. Мозырь, ул. Пролетарская, д. 68","
48 450 р. 1 392,24  р./м²
"
1221,2,210723979,https://www.moyareklama.by/single/ad/210723979,"
2-ком. квартира 49,8 м², 5/5 эт.
            
","Мозырский р-н, г. Мозырь, ул. Нефтестроителей, д. 14 (ТЦ ""Апельсин"")","
63 750 р. 1 280,12  р./м²
"
1222,3,210605005,https://www.moyareklama.by/single/ad/210605005,"
2-ком. квартира 54,7 м², 8/9 эт.
            
","Мозырский р-н, г. Мозырь, ул. Малинина, д. 17","
64 740 р. 1 184,41  р./м²
"
1223,4,210600238,https://www.moyareklama.by/single/ad/210600238,"
3-ком. квартира 55,9 м², 3/4 эт.
            
","Мозырский р-н, г. Мозырь, ул. Студенческая, д. 34 (Университет)","
61 200 р. 1 094,22  р./м²
"
1224,5,210530793,https://www.moyareklama.by/single/ad/210530793,"
3-ком. квартира 61,1 м², 4/5 эт.
            
","Мозырский р-н, г. Мозырь, ул. Рыжкова, д. 1","
71 400 р. 1 168,58  р./м²
"
1225,6,210687995,https://www.moyareklama.by/single/ad/210687995,"
3-ком. квартира 50,1 м², 2/5 эт.
            
","Мозырский р-н, г. Мозырь, ул. Пушкина, д. 53 (Межведомственная Охрана МВД РБ)","
58 420 р. 1 166,07  р./м²
"
1226,7,210515115,https://www.moyareklama.by/single/ad/210515115,"
3-ком. квартира 53,8 м², 4/5 эт.
            
","Мозырский р-н, г. Мозырь, ул. Притыцкого С.О., д. 20, к.1 (м-н ""Хозтовары"")","
65 000 р. 1 208,18  р./м²
"
1227,8,210556572,https://www.moyareklama.by/single/ad/210556572,"
3-ком. квартира 58,6 м², 5/5 эт.
            
","Петриковский р-н, г. Петриков, ул. Р.Люксембург, д. 3 (Петриковский райисполком)","
60 960 р. 1 040,45  р./м²
"
1228,9,210533519,https://www.moyareklama.by/single/ad/210533519,"
4-ком. квартира 58,2 м², 4/5 эт.
            
","Мозырский р-н, г. Мозырь, б-р Юности, д. 23 (м-н ""Жемчужина"")","
91 800 р. 1 577,32  р./м²
"
1229,10,210645735,https://www.moyareklama.by/single/ad/210645735,"
4-ком. квартира 81,8 м², 1/9 эт.
            
","Мозырский р-н, г. Мозырь, б-р Страконицкий, д. 4","
96 900 р. 1 184,60  р./м²
"
1230,11,210574060,https://www.moyareklama.by/single/ad/210574060,"
4-ком. квартира 79,5 м², 5/9 эт.
            
","Мозырский р-н, г. Мозырь, ул. 17 Сентября, д. 19","
73 370 р. 923,13  р./м²
"
1231,12,210680022,https://www.moyareklama.by/single/ad/210680022,"
4-ком. квартира 81,8 м², 8/9 эт.
            
","Мозырский р-н, г. Мозырь, пер. 1-й Интернациональный, д. 48","
86 450 р. 1 057,36  р./м²
"
1232,13,210729537,https://www.moyareklama.by/single/ad/210729537,"
4-ком. квартира 80,6 м², 5/5 эт.
            
","Калинковичский р-н, г. Калинковичи, ул. Советская, д. 31","
84 150 р. 1 044,56  р./м²
"
1233,14,210589061,https://www.moyareklama.by/single/ad/210589061,"
4-ком. квартира 69,6 м², 1/2 эт.
            
","Калинковичский р-н, г. Калинковичи, ул. Октябрьская, д. 13","
45 900 р. 659,20  р./м²
"
1234,15,210588923,https://www.moyareklama.by/single/ad/210588923,"
5-ком. квартира 102,3 м², 1/9 эт.
            
","Центральный р-н, ул. Кирова, д. 141","
121 260 р. 1 185,34  р./м²
"
1235,16,210369826,https://www.moyareklama.by/single/ad/210369826,"
4-ком. квартира 82,4 м², 1/9 эт.
            
","Советский р-н, пр-т Октября, д. 5 (м-н Green)","
94 686 р. 1 149,10  р./м²
"
1236,17,210720646,https://www.moyareklama.by/single/ad/210720646,"
4-ком. квартира 80,7 м², 7/9 эт.
            
","Советский р-н, ул. Мележа, д. 14","
101 910 р. 1 262,83  р./м²
"
1237,18,210321495,https://www.moyareklama.by/single/ad/210321495,"
4-ком. квартира 80 м², 1/9 эт.
            
","Новобелицкий р-н, ул. Пионерская, д. 6 (р-н ""Хрустальный"")","
100 620 р. 1 257,75  р./м²
"
1238,19,210487801,https://www.moyareklama.by/single/ad/210487801,"
4-ком. квартира 138,8 м², 1/2 эт.
            
","Железнодорожный р-н, ул. Ульяновская, д. 28А","
121 126 р. 872,67  р./м²
"
1239,20,209982428,https://www.moyareklama.by/single/ad/209982428,"
4-ком. квартира 79,9 м², 4/14 эт.
            
","Железнодорожный р-н, ул. Кожара, д. 16","
167 700 р. 2 098,87  р./м²
"
1240,1,210444952,https://www.moyareklama.by/single/ad/210444952,"
4-ком. квартира 74,8 м², 1/5 эт.
            
","Речицкий р-н, г. Речица, ул. Рокоссовского, д. 19","
56 760 р. 759,13  р./м²
"
1241,2,210416233,https://www.moyareklama.by/single/ad/210416233,"
3-ком. квартира 65,5 м², 1/9 эт.
            
","Советский р-н, ул. Пенязькова, д. 5А (ост. ""Пенязькова"")","
109 220 р. 1 667,48  р./м²
"
1242,3,210442537,https://www.moyareklama.by/single/ad/210442537,"
3-ком. квартира 64,9 м², 3/9 эт.
            
","Советский р-н, пр-т Октября, д. 53","
96 520 р. 1 487,21  р./м²
"
1243,4,210683920,https://www.moyareklama.by/single/ad/210683920,"
3-ком. квартира 69,6 м², 4/10 эт.
            
","Советский р-н, ул. Барыкина, д. 100 (м-н ""Оксана"")","
121 920 р. 1 751,72  р./м²
"
1244,5,210720539,https://www.moyareklama.by/single/ad/210720539,"
3-ком. квартира 88,3 м², 1/1 эт.
            
","Новобелицкий р-н, ул. Зайцева, д. 110","
119 380 р. 1 351,98  р./м²
"
1245,6,210633556,https://www.moyareklama.by/single/ad/210633556,"
3-ком. квартира 49,7 м², 1/5 эт.
            
","Железнодорожный р-н, ул. Кожара, д. 4","
74 240 р. 1 493,76  р./м²
"
1246,7,210251930,https://www.moyareklama.by/single/ad/210251930,"
3-ком. квартира 64,8 м², 1/5 эт.
            
","Гомельский р-н, аг. Урицкое, ул. Молодежная, д. 2 (м-н ""Доброном"")","
81 280 р. 1 254,32  р./м²
"
1247,8,210676652,https://www.moyareklama.by/single/ad/210676652,"
3-ком. квартира 67,4 м², 1/2 эт.
            
","Добрушский р-н, д. Антоновка, ул. Лесная, д. 7","
22 098 р. 327,86  р./м²
"
1248,9,210511586,https://www.moyareklama.by/single/ad/210511586,"
3-ком. квартира 82,6 м², 8/9 эт.
            
","Центральный р-н, ул. Чечерская, д. 34","
160 640 р. 1 944,79  р./м²
"
1249,10,210476138,https://www.moyareklama.by/single/ad/210476138,"
2-ком. квартира 82,6 м², 8/9 эт.
            
","Центральный р-н, ул. Чечерская, д. 34","
160 640 р. 1 944,79  р./м²
"
1250,11,210732455,https://www.moyareklama.by/single/ad/210732455,"
2-ком. квартира 70,3 м², 5/5 эт.
            
","Центральный р-н, ул. Советская, д. 44 (""8 Марта"", пл. Восстания)","
131 040 р. 1 864,01  р./м²
"
1251,12,210419722,https://www.moyareklama.by/single/ad/210419722,"
2-ком. квартира 41,4 м², 4/5 эт.
            
","Советский р-н, пр-т Октября, д. 51","
60 630 р. 1 465,91  р./м²
"
1252,13,209982510,https://www.moyareklama.by/single/ad/209982510,"
2-ком. квартира 85,5 м², 8/10 эт.
            
","Советский р-н, пер. Барыкина, д. 100 (м-н ""Оксана"")","
152 220 р. 1 780,35  р./м²
"
1253,14,210683976,https://www.moyareklama.by/single/ad/210683976,"
2-ком. квартира 45,3 м², 1/5 эт.
            
","Новобелицкий р-н, ул. Репина, д. 2","
68 370 р. 1 509,27  р./м²
"
1254,15,210583163,https://www.moyareklama.by/single/ad/210583163,"
2-ком. квартира 59,8 м², 1/4 эт.
            
","Железнодорожный р-н, ул. Советская, д. 107","
72 240 р. 1 207,62  р./м²
"
